salesorderid,dia,mes,ano
70567,13,4,2014
70568,13,4,2014
70569,13,4,2014
70570,13,4,2014
70571,13,4,2014
70572,13,4,2014
70573,13,4,2014
70574,13,4,2014
70575,13,4,2014
70576,13,4,2014
70577,13,4,2014
70578,13,4,2014
70579,13,4,2014
70580,13,4,2014
70581,13,4,2014
70582,13,4,2014
70583,13,4,2014
70584,13,4,2014
70585,13,4,2014
70586,13,4,2014
70587,13,4,2014
70588,13,4,2014
70589,13,4,2014
70590,13,4,2014
70591,13,4,2014
70592,13,4,2014
70593,13,4,2014
70594,13,4,2014
70595,13,4,2014
70596,13,4,2014
70597,13,4,2014
70598,14,4,2014
70599,14,4,2014
70600,14,4,2014
70601,14,4,2014
70602,14,4,2014
70603,14,4,2014
70604,14,4,2014
70605,14,4,2014
70606,14,4,2014
70607,14,4,2014
70608,14,4,2014
70609,14,4,2014
70610,14,4,2014
70611,14,4,2014
70612,14,4,2014
70613,14,4,2014
70614,14,4,2014
70615,14,4,2014
70616,14,4,2014
70617,14,4,2014
70618,14,4,2014
70619,14,4,2014
70620,14,4,2014
70621,14,4,2014
70622,14,4,2014
70623,14,4,2014
70624,14,4,2014
70625,14,4,2014
70626,14,4,2014
70627,14,4,2014
70628,14,4,2014
70629,14,4,2014
70630,14,4,2014
70631,14,4,2014
70632,14,4,2014
70633,14,4,2014
70634,14,4,2014
70635,14,4,2014
70636,14,4,2014
70637,14,4,2014
70638,14,4,2014
70639,14,4,2014
70640,14,4,2014
70641,14,4,2014
70642,14,4,2014
70643,14,4,2014
70644,14,4,2014
70645,14,4,2014
70646,14,4,2014
70647,14,4,2014
70648,14,4,2014
70649,14,4,2014
70650,14,4,2014
70651,14,4,2014
70652,14,4,2014
70653,14,4,2014
70654,14,4,2014
70655,14,4,2014
70656,14,4,2014
70657,14,4,2014
70658,14,4,2014
70659,14,4,2014
70660,14,4,2014
70661,14,4,2014
70662,14,4,2014
70663,14,4,2014
70664,14,4,2014
70665,14,4,2014
70666,14,4,2014
70667,14,4,2014
70668,14,4,2014
70669,14,4,2014
70670,14,4,2014
70671,14,4,2014
70672,14,4,2014
70673,14,4,2014
70674,15,4,2014
70675,15,4,2014
70676,15,4,2014
70677,15,4,2014
70678,15,4,2014
70679,15,4,2014
70680,15,4,2014
70681,15,4,2014
70682,15,4,2014
70683,15,4,2014
70684,15,4,2014
70685,15,4,2014
70686,15,4,2014
70687,15,4,2014
70688,15,4,2014
70689,15,4,2014
70690,15,4,2014
70691,15,4,2014
70692,15,4,2014
70693,15,4,2014
70694,15,4,2014
70695,15,4,2014
70696,15,4,2014
70697,15,4,2014
70698,15,4,2014
70699,15,4,2014
70700,15,4,2014
70701,15,4,2014
70702,15,4,2014
70703,15,4,2014
70704,15,4,2014
70705,15,4,2014
70706,15,4,2014
70707,15,4,2014
70708,15,4,2014
70709,15,4,2014
70710,15,4,2014
70711,15,4,2014
70712,15,4,2014
70713,15,4,2014
70714,15,4,2014
70715,15,4,2014
70716,15,4,2014
70717,15,4,2014
70718,15,4,2014
70719,15,4,2014
70720,15,4,2014
70721,15,4,2014
70722,15,4,2014
70723,15,4,2014
70724,15,4,2014
70725,15,4,2014
70726,15,4,2014
70727,15,4,2014
70728,15,4,2014
70729,15,4,2014
70730,15,4,2014
70731,15,4,2014
70732,15,4,2014
70733,15,4,2014
70734,15,4,2014
70735,15,4,2014
70736,15,4,2014
70737,15,4,2014
70738,15,4,2014
70739,15,4,2014
70740,15,4,2014
70741,15,4,2014
70742,15,4,2014
70743,15,4,2014
70744,15,4,2014
70745,15,4,2014
70746,15,4,2014
70747,15,4,2014
70748,15,4,2014
70749,15,4,2014
70750,15,4,2014
70751,15,4,2014
70752,16,4,2014
70753,16,4,2014
70754,16,4,2014
70755,16,4,2014
70756,16,4,2014
70757,16,4,2014
70758,16,4,2014
70759,16,4,2014
70760,16,4,2014
70761,16,4,2014
70762,16,4,2014
70763,16,4,2014
70764,16,4,2014
70765,16,4,2014
70766,16,4,2014
70767,16,4,2014
70768,16,4,2014
70769,16,4,2014
70770,16,4,2014
70771,16,4,2014
70772,16,4,2014
70773,16,4,2014
70774,16,4,2014
70775,16,4,2014
70776,16,4,2014
70777,16,4,2014
70778,16,4,2014
70779,16,4,2014
70780,16,4,2014
70781,16,4,2014
70782,16,4,2014
70783,16,4,2014
70784,16,4,2014
70785,16,4,2014
70786,16,4,2014
70787,16,4,2014
70788,16,4,2014
70789,16,4,2014
70790,16,4,2014
70791,16,4,2014
70792,16,4,2014
70793,16,4,2014
70794,16,4,2014
70795,16,4,2014
70796,16,4,2014
70797,16,4,2014
70798,16,4,2014
70799,16,4,2014
70800,16,4,2014
70801,16,4,2014
70802,16,4,2014
70803,16,4,2014
70804,16,4,2014
70805,16,4,2014
70806,16,4,2014
70807,16,4,2014
70808,16,4,2014
70809,16,4,2014
70810,16,4,2014
70811,16,4,2014
70812,16,4,2014
70813,16,4,2014
70814,16,4,2014
70815,16,4,2014
70816,16,4,2014
70817,16,4,2014
70818,16,4,2014
70819,16,4,2014
70820,16,4,2014
70821,16,4,2014
70822,16,4,2014
70823,17,4,2014
70824,17,4,2014
70825,17,4,2014
70826,17,4,2014
70827,17,4,2014
70828,17,4,2014
70829,17,4,2014
70830,17,4,2014
70831,17,4,2014
70832,17,4,2014
70833,17,4,2014
70834,17,4,2014
70835,17,4,2014
70836,17,4,2014
70837,17,4,2014
70838,17,4,2014
70839,17,4,2014
70840,17,4,2014
70841,17,4,2014
70842,17,4,2014
70843,17,4,2014
70844,17,4,2014
70845,17,4,2014
70846,17,4,2014
70847,17,4,2014
70848,17,4,2014
70849,17,4,2014
70850,17,4,2014
70851,17,4,2014
70852,17,4,2014
70853,17,4,2014
70854,17,4,2014
70855,17,4,2014
70856,17,4,2014
70857,17,4,2014
70858,17,4,2014
70859,17,4,2014
70860,17,4,2014
70861,17,4,2014
70862,17,4,2014
70863,17,4,2014
70864,17,4,2014
70865,17,4,2014
70866,17,4,2014
70867,17,4,2014
70868,17,4,2014
70869,17,4,2014
70870,17,4,2014
70871,17,4,2014
70872,17,4,2014
70873,18,4,2014
70874,18,4,2014
70875,18,4,2014
70876,18,4,2014
70877,18,4,2014
70878,18,4,2014
70879,18,4,2014
70880,18,4,2014
70881,18,4,2014
70882,18,4,2014
70883,18,4,2014
70884,18,4,2014
70885,18,4,2014
70886,18,4,2014
70887,18,4,2014
70888,18,4,2014
70889,18,4,2014
70890,18,4,2014
70891,18,4,2014
70892,18,4,2014
70893,18,4,2014
70894,18,4,2014
70895,18,4,2014
70896,18,4,2014
70897,18,4,2014
70898,18,4,2014
70899,18,4,2014
70900,18,4,2014
70901,18,4,2014
70902,18,4,2014
70903,18,4,2014
70904,18,4,2014
70905,18,4,2014
70906,18,4,2014
70907,18,4,2014
70908,18,4,2014
70909,18,4,2014
70910,18,4,2014
70911,18,4,2014
70912,18,4,2014
70913,18,4,2014
70914,18,4,2014
70915,18,4,2014
70916,18,4,2014
70917,18,4,2014
70918,18,4,2014
70919,18,4,2014
70920,18,4,2014
70921,18,4,2014
70922,18,4,2014
70923,18,4,2014
70924,18,4,2014
70925,18,4,2014
70926,18,4,2014
70927,18,4,2014
70928,18,4,2014
70929,18,4,2014
70930,18,4,2014
70931,18,4,2014
70932,18,4,2014
70933,18,4,2014
70934,18,4,2014
70935,18,4,2014
70936,18,4,2014
70937,18,4,2014
70938,18,4,2014
70939,18,4,2014
70940,18,4,2014
70941,19,4,2014
70942,19,4,2014
70943,19,4,2014
70944,19,4,2014
70945,19,4,2014
70946,19,4,2014
70947,19,4,2014
70948,19,4,2014
70949,19,4,2014
70950,19,4,2014
70951,19,4,2014
70952,19,4,2014
70953,19,4,2014
70954,19,4,2014
70955,19,4,2014
70956,19,4,2014
70957,19,4,2014
70958,19,4,2014
70959,19,4,2014
70960,19,4,2014
70961,19,4,2014
70962,19,4,2014
70963,19,4,2014
70964,19,4,2014
70965,19,4,2014
70966,19,4,2014
70967,19,4,2014
70968,19,4,2014
70969,19,4,2014
70970,19,4,2014
70971,19,4,2014
70972,19,4,2014
70973,19,4,2014
70974,19,4,2014
70975,19,4,2014
70976,19,4,2014
70977,19,4,2014
70978,19,4,2014
70979,19,4,2014
70980,19,4,2014
70981,19,4,2014
70982,19,4,2014
70983,19,4,2014
70984,19,4,2014
70985,19,4,2014
70986,19,4,2014
70987,19,4,2014
70988,19,4,2014
70989,19,4,2014
70990,19,4,2014
70991,19,4,2014
70992,19,4,2014
70993,19,4,2014
70994,19,4,2014
70995,19,4,2014
70996,19,4,2014
70997,19,4,2014
70998,19,4,2014
70999,19,4,2014
71000,19,4,2014
71001,19,4,2014
71002,19,4,2014
71003,19,4,2014
71004,19,4,2014
71005,19,4,2014
71006,19,4,2014
71007,19,4,2014
71008,19,4,2014
71009,19,4,2014
71010,19,4,2014
71011,19,4,2014
71012,19,4,2014
71013,19,4,2014
71014,19,4,2014
71015,19,4,2014
71016,19,4,2014
71017,19,4,2014
71018,19,4,2014
71019,19,4,2014
71020,19,4,2014
71021,19,4,2014
71022,19,4,2014
71023,19,4,2014
71024,20,4,2014
71025,20,4,2014
71026,20,4,2014
71027,20,4,2014
71028,20,4,2014
71029,20,4,2014
71030,20,4,2014
71031,20,4,2014
71032,20,4,2014
71033,20,4,2014
71034,20,4,2014
71035,20,4,2014
71036,20,4,2014
71037,20,4,2014
71038,20,4,2014
71039,20,4,2014
71040,20,4,2014
71041,20,4,2014
71042,20,4,2014
71043,20,4,2014
71044,20,4,2014
71045,20,4,2014
71046,20,4,2014
71047,20,4,2014
71048,20,4,2014
71049,20,4,2014
71050,20,4,2014
71051,20,4,2014
71052,20,4,2014
71053,20,4,2014
71054,20,4,2014
71055,20,4,2014
71056,20,4,2014
71057,20,4,2014
71058,20,4,2014
71059,20,4,2014
71060,20,4,2014
71061,20,4,2014
71062,20,4,2014
71063,20,4,2014
71064,20,4,2014
71065,20,4,2014
71066,20,4,2014
71067,20,4,2014
71068,20,4,2014
71069,20,4,2014
71070,20,4,2014
71071,20,4,2014
71072,20,4,2014
71073,20,4,2014
71074,20,4,2014
71075,20,4,2014
71076,20,4,2014
71077,20,4,2014
71078,20,4,2014
71079,20,4,2014
71080,20,4,2014
71081,20,4,2014
71082,20,4,2014
71083,20,4,2014
71084,20,4,2014
71085,20,4,2014
71086,20,4,2014
71087,20,4,2014
71088,20,4,2014
71089,20,4,2014
71090,20,4,2014
71091,20,4,2014
71092,20,4,2014
71093,21,4,2014
71094,21,4,2014
71095,21,4,2014
71096,21,4,2014
71097,21,4,2014
71098,21,4,2014
71099,21,4,2014
71100,21,4,2014
71101,21,4,2014
71102,21,4,2014
71103,21,4,2014
71104,21,4,2014
71105,21,4,2014
71106,21,4,2014
71107,21,4,2014
71108,21,4,2014
71109,21,4,2014
71110,21,4,2014
71111,21,4,2014
71112,21,4,2014
71113,21,4,2014
71114,21,4,2014
71115,21,4,2014
71116,21,4,2014
71117,21,4,2014
71118,21,4,2014
71119,21,4,2014
71120,21,4,2014
71121,21,4,2014
71122,21,4,2014
71123,21,4,2014
71124,21,4,2014
71125,21,4,2014
71126,21,4,2014
71127,21,4,2014
71128,21,4,2014
71129,21,4,2014
71130,21,4,2014
71131,21,4,2014
71132,21,4,2014
71133,21,4,2014
71134,21,4,2014
71135,21,4,2014
71136,21,4,2014
71137,21,4,2014
71138,21,4,2014
71139,21,4,2014
71140,21,4,2014
71141,21,4,2014
71142,21,4,2014
71143,21,4,2014
71144,21,4,2014
71145,21,4,2014
71146,21,4,2014
71147,21,4,2014
71148,21,4,2014
71149,21,4,2014
71150,21,4,2014
71151,21,4,2014
71152,22,4,2014
71153,22,4,2014
71154,22,4,2014
71155,22,4,2014
71156,22,4,2014
71157,22,4,2014
71158,22,4,2014
71159,22,4,2014
71160,22,4,2014
71161,22,4,2014
71162,22,4,2014
71163,22,4,2014
71164,22,4,2014
71165,22,4,2014
71166,22,4,2014
71167,22,4,2014
71168,22,4,2014
71169,22,4,2014
71170,22,4,2014
71171,22,4,2014
71172,22,4,2014
71173,22,4,2014
71174,22,4,2014
71175,22,4,2014
71176,22,4,2014
71177,22,4,2014
71178,22,4,2014
71179,22,4,2014
71180,22,4,2014
71181,22,4,2014
71182,22,4,2014
71183,22,4,2014
71184,22,4,2014
71185,22,4,2014
71186,22,4,2014
71187,22,4,2014
71188,22,4,2014
71189,22,4,2014
71190,22,4,2014
71191,22,4,2014
71192,22,4,2014
71193,22,4,2014
71194,22,4,2014
71195,22,4,2014
71196,22,4,2014
71197,22,4,2014
71198,22,4,2014
71199,22,4,2014
71200,22,4,2014
71201,22,4,2014
71202,22,4,2014
71203,22,4,2014
71204,22,4,2014
71205,22,4,2014
71206,22,4,2014
71207,22,4,2014
71208,22,4,2014
71209,22,4,2014
71210,22,4,2014
71211,22,4,2014
71212,22,4,2014
71213,22,4,2014
71214,22,4,2014
71215,22,4,2014
71216,22,4,2014
71217,22,4,2014
71218,22,4,2014
71219,22,4,2014
71220,23,4,2014
71221,23,4,2014
71222,23,4,2014
71223,23,4,2014
71224,23,4,2014
71225,23,4,2014
71226,23,4,2014
71227,23,4,2014
71228,23,4,2014
71229,23,4,2014
71230,23,4,2014
71231,23,4,2014
71232,23,4,2014
71233,23,4,2014
71234,23,4,2014
71235,23,4,2014
71236,23,4,2014
71237,23,4,2014
71238,23,4,2014
71239,23,4,2014
71240,23,4,2014
71241,23,4,2014
71242,23,4,2014
71243,23,4,2014
71244,23,4,2014
71245,23,4,2014
71246,23,4,2014
71247,23,4,2014
71248,23,4,2014
71249,23,4,2014
71250,23,4,2014
71251,23,4,2014
71252,23,4,2014
71253,23,4,2014
71254,23,4,2014
71255,23,4,2014
71256,23,4,2014
71257,23,4,2014
71258,23,4,2014
71259,23,4,2014
71260,23,4,2014
71261,23,4,2014
71262,23,4,2014
71263,23,4,2014
71264,23,4,2014
71265,23,4,2014
71266,23,4,2014
71267,23,4,2014
71268,23,4,2014
71269,23,4,2014
71270,23,4,2014
71271,23,4,2014
71272,23,4,2014
71273,23,4,2014
71274,23,4,2014
71275,23,4,2014
71276,23,4,2014
71277,23,4,2014
71278,23,4,2014
71279,23,4,2014
71280,23,4,2014
71281,23,4,2014
71282,24,4,2014
71283,24,4,2014
71284,24,4,2014
71285,24,4,2014
71286,24,4,2014
71287,24,4,2014
71288,24,4,2014
71289,24,4,2014
71290,24,4,2014
71291,24,4,2014
71292,24,4,2014
71293,24,4,2014
71294,24,4,2014
71295,24,4,2014
71296,24,4,2014
71297,24,4,2014
71298,24,4,2014
71299,24,4,2014
71300,24,4,2014
71301,24,4,2014
71302,24,4,2014
71303,24,4,2014
71304,24,4,2014
71305,24,4,2014
71306,24,4,2014
71307,24,4,2014
71308,24,4,2014
71309,24,4,2014
71310,24,4,2014
71311,24,4,2014
71312,24,4,2014
71313,24,4,2014
71314,24,4,2014
71315,24,4,2014
71316,24,4,2014
71317,24,4,2014
71318,24,4,2014
71319,24,4,2014
71320,24,4,2014
71321,24,4,2014
71322,24,4,2014
71323,24,4,2014
71324,24,4,2014
71325,24,4,2014
71326,24,4,2014
71327,24,4,2014
71328,24,4,2014
71329,24,4,2014
71330,24,4,2014
71331,24,4,2014
71332,24,4,2014
71333,24,4,2014
71334,24,4,2014
71335,24,4,2014
71336,24,4,2014
71337,24,4,2014
71338,24,4,2014
71339,24,4,2014
71340,24,4,2014
71341,24,4,2014
71342,24,4,2014
71343,24,4,2014
71344,24,4,2014
71345,24,4,2014
71346,24,4,2014
71347,24,4,2014
71348,24,4,2014
71349,24,4,2014
71350,24,4,2014
71351,25,4,2014
71352,25,4,2014
71353,25,4,2014
71354,25,4,2014
71355,25,4,2014
71356,25,4,2014
71357,25,4,2014
71358,25,4,2014
71359,25,4,2014
71360,25,4,2014
71361,25,4,2014
71362,25,4,2014
71363,25,4,2014
71364,25,4,2014
71365,25,4,2014
71366,25,4,2014
71367,25,4,2014
71368,25,4,2014
71369,25,4,2014
71370,25,4,2014
71371,25,4,2014
71372,25,4,2014
71373,25,4,2014
71374,25,4,2014
71375,25,4,2014
71376,25,4,2014
71377,25,4,2014
71378,25,4,2014
71379,25,4,2014
71380,25,4,2014
71381,25,4,2014
71382,25,4,2014
71383,25,4,2014
71384,25,4,2014
71385,25,4,2014
71386,25,4,2014
71387,25,4,2014
71388,25,4,2014
71389,25,4,2014
71390,25,4,2014
71391,25,4,2014
71392,25,4,2014
71393,25,4,2014
71394,25,4,2014
71395,25,4,2014
71396,25,4,2014
71397,25,4,2014
71398,25,4,2014
71399,25,4,2014
71400,25,4,2014
71401,25,4,2014
71402,25,4,2014
71403,25,4,2014
71404,25,4,2014
71405,25,4,2014
71406,25,4,2014
71407,25,4,2014
71408,25,4,2014
71409,25,4,2014
71410,25,4,2014
71411,25,4,2014
71412,25,4,2014
71413,25,4,2014
71414,25,4,2014
71415,25,4,2014
71416,25,4,2014
71417,25,4,2014
71418,25,4,2014
71419,25,4,2014
71420,25,4,2014
71421,25,4,2014
71422,25,4,2014
71423,25,4,2014
71424,25,4,2014
71425,25,4,2014
71426,26,4,2014
71427,26,4,2014
71428,26,4,2014
71429,26,4,2014
71430,26,4,2014
71431,26,4,2014
71432,26,4,2014
71433,26,4,2014
71434,26,4,2014
71435,26,4,2014
71436,26,4,2014
71437,26,4,2014
71438,26,4,2014
71439,26,4,2014
71440,26,4,2014
71441,26,4,2014
71442,26,4,2014
71443,26,4,2014
71444,26,4,2014
71445,26,4,2014
71446,26,4,2014
71447,26,4,2014
71448,26,4,2014
71449,26,4,2014
71450,26,4,2014
71451,26,4,2014
71452,26,4,2014
71453,26,4,2014
71454,26,4,2014
71455,26,4,2014
71456,26,4,2014
71457,26,4,2014
71458,26,4,2014
71459,26,4,2014
71460,26,4,2014
71461,26,4,2014
71462,26,4,2014
71463,26,4,2014
71464,26,4,2014
71465,26,4,2014
71466,26,4,2014
71467,26,4,2014
71468,26,4,2014
71469,26,4,2014
71470,26,4,2014
71471,26,4,2014
71472,26,4,2014
71473,26,4,2014
71474,26,4,2014
71475,26,4,2014
71476,26,4,2014
71477,26,4,2014
71478,26,4,2014
71479,26,4,2014
71480,26,4,2014
71481,26,4,2014
71482,26,4,2014
71483,26,4,2014
71484,26,4,2014
71485,26,4,2014
71486,26,4,2014
71487,26,4,2014
71488,27,4,2014
71489,27,4,2014
71490,27,4,2014
71491,27,4,2014
71492,27,4,2014
71493,27,4,2014
71494,27,4,2014
71495,27,4,2014
71496,27,4,2014
71497,27,4,2014
71498,27,4,2014
71499,27,4,2014
71500,27,4,2014
71501,27,4,2014
71502,27,4,2014
71503,27,4,2014
71504,27,4,2014
71505,27,4,2014
71506,27,4,2014
71507,27,4,2014
71508,27,4,2014
71509,27,4,2014
71510,27,4,2014
71511,27,4,2014
71512,27,4,2014
71513,27,4,2014
71514,27,4,2014
71515,27,4,2014
71516,27,4,2014
71517,27,4,2014
71518,27,4,2014
71519,27,4,2014
71520,27,4,2014
71521,27,4,2014
71522,27,4,2014
71523,27,4,2014
71524,27,4,2014
71525,27,4,2014
71526,27,4,2014
71527,27,4,2014
71528,27,4,2014
71529,27,4,2014
71530,27,4,2014
71531,27,4,2014
71532,27,4,2014
71533,27,4,2014
71534,27,4,2014
71535,27,4,2014
71536,27,4,2014
71537,27,4,2014
71538,27,4,2014
71539,27,4,2014
71540,27,4,2014
71541,27,4,2014
71542,27,4,2014
71543,27,4,2014
71544,27,4,2014
71545,27,4,2014
71546,27,4,2014
71547,27,4,2014
71548,27,4,2014
71549,27,4,2014
71550,27,4,2014
71551,27,4,2014
71552,27,4,2014
71553,27,4,2014
71554,27,4,2014
71555,27,4,2014
71556,27,4,2014
71557,27,4,2014
71558,27,4,2014
71559,28,4,2014
71560,28,4,2014
71561,28,4,2014
71562,28,4,2014
71563,28,4,2014
71564,28,4,2014
71565,28,4,2014
71566,28,4,2014
71567,28,4,2014
71568,28,4,2014
71569,28,4,2014
71570,28,4,2014
71571,28,4,2014
71572,28,4,2014
71573,28,4,2014
71574,28,4,2014
71575,28,4,2014
71576,28,4,2014
71577,28,4,2014
71578,28,4,2014
71579,28,4,2014
71580,28,4,2014
71581,28,4,2014
71582,28,4,2014
71583,28,4,2014
71584,28,4,2014
71585,28,4,2014
71586,28,4,2014
71587,28,4,2014
71588,28,4,2014
71589,28,4,2014
71590,28,4,2014
71591,28,4,2014
71592,28,4,2014
71593,28,4,2014
71594,28,4,2014
71595,28,4,2014
71596,28,4,2014
71597,28,4,2014
71598,28,4,2014
71599,28,4,2014
71600,28,4,2014
71601,28,4,2014
71602,28,4,2014
71603,28,4,2014
71604,28,4,2014
71605,28,4,2014
71606,28,4,2014
71607,28,4,2014
71608,28,4,2014
71609,28,4,2014
71610,28,4,2014
71611,28,4,2014
71612,28,4,2014
71613,28,4,2014
71614,28,4,2014
71615,28,4,2014
71616,28,4,2014
71617,28,4,2014
71618,28,4,2014
71619,28,4,2014
71620,28,4,2014
71621,28,4,2014
71622,28,4,2014
71623,28,4,2014
71624,29,4,2014
71625,29,4,2014
71626,29,4,2014
71627,29,4,2014
71628,29,4,2014
71629,29,4,2014
71630,29,4,2014
71631,29,4,2014
71632,29,4,2014
71633,29,4,2014
71634,29,4,2014
71635,29,4,2014
71636,29,4,2014
71637,29,4,2014
71638,29,4,2014
71639,29,4,2014
71640,29,4,2014
71641,29,4,2014
71642,29,4,2014
71643,29,4,2014
71644,29,4,2014
71645,29,4,2014
71646,29,4,2014
71647,29,4,2014
71648,29,4,2014
71649,29,4,2014
71650,29,4,2014
71651,29,4,2014
71652,29,4,2014
71653,29,4,2014
71654,29,4,2014
71655,29,4,2014
71656,29,4,2014
71657,29,4,2014
71658,29,4,2014
71659,29,4,2014
71660,29,4,2014
71661,29,4,2014
71662,29,4,2014
71663,29,4,2014
71664,29,4,2014
71665,29,4,2014
71666,29,4,2014
71667,29,4,2014
71668,29,4,2014
71669,29,4,2014
71670,29,4,2014
71671,29,4,2014
71672,29,4,2014
71673,29,4,2014
71674,29,4,2014
71675,29,4,2014
71676,29,4,2014
71677,29,4,2014
71678,29,4,2014
71679,29,4,2014
71680,29,4,2014
71681,29,4,2014
71682,29,4,2014
71683,29,4,2014
71684,29,4,2014
71685,29,4,2014
71686,29,4,2014
71687,29,4,2014
71688,29,4,2014
71689,29,4,2014
71690,29,4,2014
71691,30,4,2014
71692,30,4,2014
71693,30,4,2014
71694,30,4,2014
71695,30,4,2014
71696,30,4,2014
71697,30,4,2014
71698,30,4,2014
71699,30,4,2014
71700,30,4,2014
71701,30,4,2014
71702,30,4,2014
71703,30,4,2014
71704,30,4,2014
71705,30,4,2014
71706,30,4,2014
71707,30,4,2014
71708,30,4,2014
71709,30,4,2014
71710,30,4,2014
71711,30,4,2014
71712,30,4,2014
71713,30,4,2014
71714,30,4,2014
71715,30,4,2014
71716,30,4,2014
71717,30,4,2014
71718,30,4,2014
71719,30,4,2014
71720,30,4,2014
71721,30,4,2014
71722,30,4,2014
71723,30,4,2014
71724,30,4,2014
71725,30,4,2014
71726,30,4,2014
71727,30,4,2014
71728,30,4,2014
71729,30,4,2014
71730,30,4,2014
71731,30,4,2014
71732,30,4,2014
71733,30,4,2014
71734,30,4,2014
71735,30,4,2014
71736,30,4,2014
71737,30,4,2014
71738,30,4,2014
71739,30,4,2014
71740,30,4,2014
71741,30,4,2014
71742,30,4,2014
71743,30,4,2014
71744,30,4,2014
71745,30,4,2014
71746,30,4,2014
71747,30,4,2014
71748,30,4,2014
71749,30,4,2014
71750,30,4,2014
71751,30,4,2014
71752,30,4,2014
71753,30,4,2014
71754,30,4,2014
71755,30,4,2014
71756,30,4,2014
71757,30,4,2014
71758,30,4,2014
71759,30,4,2014
71760,30,4,2014
71761,30,4,2014
71762,30,4,2014
71763,30,4,2014
71764,30,4,2014
71765,30,4,2014
71766,30,4,2014
71767,30,4,2014
71768,30,4,2014
71769,30,4,2014
71770,30,4,2014
71771,30,4,2014
71772,30,4,2014
71773,30,4,2014
71774,1,5,2014
71775,1,5,2014
71776,1,5,2014
71777,1,5,2014
71778,1,5,2014
71779,1,5,2014
71780,1,5,2014
71781,1,5,2014
71782,1,5,2014
71783,1,5,2014
71784,1,5,2014
71785,1,5,2014
71786,1,5,2014
71787,1,5,2014
71788,1,5,2014
71789,1,5,2014
71790,1,5,2014
71791,1,5,2014
71792,1,5,2014
71793,1,5,2014
71794,1,5,2014
71795,1,5,2014
71796,1,5,2014
71797,1,5,2014
71798,1,5,2014
71799,1,5,2014
71800,1,5,2014
71801,1,5,2014
71802,1,5,2014
71803,1,5,2014
71804,1,5,2014
71805,1,5,2014
71806,1,5,2014
71807,1,5,2014
71808,1,5,2014
71809,1,5,2014
71810,1,5,2014
71811,1,5,2014
71812,1,5,2014
71813,1,5,2014
71814,1,5,2014
71815,1,5,2014
71816,1,5,2014
71817,1,5,2014
71818,1,5,2014
71819,1,5,2014
71820,1,5,2014
71821,1,5,2014
71822,1,5,2014
71823,1,5,2014
71824,1,5,2014
71825,1,5,2014
71826,1,5,2014
71827,1,5,2014
71828,1,5,2014
71829,1,5,2014
71830,1,5,2014
71831,1,5,2014
71832,1,5,2014
71833,1,5,2014
71834,1,5,2014
71835,1,5,2014
71836,1,5,2014
71837,1,5,2014
71838,1,5,2014
71839,1,5,2014
71840,1,5,2014
71841,1,5,2014
71842,1,5,2014
71843,1,5,2014
71844,1,5,2014
71845,1,5,2014
71846,1,5,2014
71847,1,5,2014
71848,1,5,2014
71849,1,5,2014
71850,1,5,2014
71851,1,5,2014
71852,1,5,2014
71853,1,5,2014
71854,1,5,2014
71855,1,5,2014
71856,1,5,2014
71857,1,5,2014
71858,1,5,2014
71859,1,5,2014
71860,1,5,2014
71861,1,5,2014
71862,1,5,2014
71863,1,5,2014
71864,1,5,2014
71865,1,5,2014
71866,1,5,2014
71867,1,5,2014
71868,1,5,2014
71869,1,5,2014
71870,1,5,2014
71871,1,5,2014
71872,1,5,2014
71873,1,5,2014
71874,1,5,2014
71875,1,5,2014
71876,1,5,2014
71877,1,5,2014
71878,1,5,2014
71879,1,5,2014
71880,1,5,2014
71881,1,5,2014
71882,1,5,2014
71883,1,5,2014
71884,1,5,2014
71885,1,5,2014
71886,1,5,2014
71887,1,5,2014
71888,1,5,2014
71889,1,5,2014
71890,1,5,2014
71891,1,5,2014
71892,1,5,2014
71893,1,5,2014
71894,1,5,2014
71895,1,5,2014
71896,1,5,2014
71897,1,5,2014
71898,1,5,2014
71899,1,5,2014
71900,1,5,2014
71901,1,5,2014
71902,1,5,2014
71903,1,5,2014
71904,1,5,2014
71905,1,5,2014
71906,1,5,2014
71907,1,5,2014
71908,1,5,2014
71909,1,5,2014
71910,1,5,2014
71911,1,5,2014
71912,1,5,2014
71913,1,5,2014
71914,1,5,2014
71915,1,5,2014
71916,1,5,2014
71917,1,5,2014
71918,1,5,2014
71919,1,5,2014
71920,1,5,2014
71921,1,5,2014
71922,1,5,2014
71923,1,5,2014
71924,1,5,2014
71925,1,5,2014
71926,1,5,2014
71927,1,5,2014
71928,1,5,2014
71929,1,5,2014
71930,1,5,2014
71931,1,5,2014
71932,1,5,2014
71933,1,5,2014
71934,1,5,2014
71935,1,5,2014
71936,1,5,2014
71937,1,5,2014
71938,1,5,2014
71939,1,5,2014
71940,1,5,2014
71941,1,5,2014
71942,1,5,2014
71943,1,5,2014
71944,1,5,2014
71945,1,5,2014
71946,1,5,2014
71947,1,5,2014
71948,1,5,2014
71949,1,5,2014
71950,1,5,2014
71951,1,5,2014
71952,1,5,2014
71953,1,5,2014
71954,1,5,2014
71955,1,5,2014
71956,1,5,2014
71957,1,5,2014
71958,1,5,2014
71959,1,5,2014
71960,1,5,2014
71961,1,5,2014
71962,1,5,2014
71963,1,5,2014
71964,1,5,2014
